timestamp,task_id,num_vms,cpu_req,mem_req,chosen_cell,chosen_hw_type,accepted,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,processing_time_sec
147,2591,9,6,6.05173,0,1,1,0.06211,0.00702082,468945,3.17753e+06,24908.1,96566,0,0
147,2462,3,6,6.45056,0,1,1,0.00908,0.00138633,495460,3.19556e+06,24955.6,99302,0,0
147,2521,8,16,7.80892,0,1,1,0.062406,0.00712844,468797,3.17719e+06,24906.1,96549,0,0
147,2464,11,7,6.55021,0,1,1,0.06413,0.00741081,467935,3.17629e+06,24901.8,96474,0,0
147,2523,3,5,4.54893,0,1,1,0.062436,0.0071327,468782,3.17718e+06,24906.1,96546,0,0
147,2525,1,5,4.62672,0,1,1,0.008994,0.00137463,495503,3.1956e+06,24956,99307,0,0
147,2527,16,8,7.9957,0,1,1,0.062692,0.00717268,468654,3.17705e+06,24905.4,96530,0,0
148,2597,6,14,7.1324,0,1,1,0.062278,0.0070342,468861,3.17749e+06,24908,96560,0,0
148,2537,2,5,5.1111,0,1,1,0.009014,0.00137783,495493,3.19559e+06,24955.9,99305,0,0
148,2471,6,5,5.34089,0,1,1,0.06419,0.00742083,467905,3.17625e+06,24901.6,96468,0,0
148,2473,3,7,6.54285,0,1,1,0.009122,0.00139246,495439,3.19554e+06,24955.4,99299,0,0
148,2599,4,8,7.64659,0,1,1,0.009108,0.00139182,495446,3.19555e+06,24955.5,99301,0,0
148,2539,4,11,5.45914,0,1,1,0.06278,0.00717951,468610,3.17703e+06,24905.4,96526,0,0
148,2475,2,9,4.51916,0,1,1,0.064226,0.00742365,467887,3.17624e+06,24901.6,96466,0,0
148,2601,4,12,5.90959,0,1,1,0.062374,0.00704158,468813,3.17747e+06,24908,96556,0,0
148,2541,1,5,4.56641,0,1,1,0.009024,0.00137925,495488,3.19559e+06,24955.9,99304,0,0
148,2603,8,16,7.80892,0,1,1,0.06263,0.00706111,468685,3.1774e+06,24907.8,96548,0,0
148,2543,1,8,4.0652,0,1,1,0.062796,0.00718078,468602,3.17702e+06,24905.4,96525,0,0
148,2605,3,5,4.54893,0,1,1,0.06266,0.00706537,468670,3.17739e+06,24907.7,96545,0,0
148,2545,9,6,6.05173,0,1,1,0.062904,0.0071978,468548,3.17697e+06,24905.1,96516,0,0
148,2607,1,5,4.62672,0,1,1,0.009118,0.00139326,495441,3.19554e+06,24955.4,99300,0,0
148,2547,3,6,6.45056,0,1,1,0.00906,0.0013853,495470,3.19557e+06,24955.7,99301,0,0
148,2549,11,7,6.55021,0,1,1,0.063058,0.00722031,468471,3.1769e+06,24904.7,96505,0,0
148,2609,16,8,7.9957,0,1,1,0.062916,0.00710535,468542,3.17726e+06,24907.1,96529,0,0
149,2480,6,14,7.1324,0,1,1,0.064394,0.00743702,467803,3.1762e+06,24901.5,96460,0,0
149,2558,3,7,6.54285,0,1,1,0.009102,0.00139143,495449,3.19555e+06,24955.5,99298,0,0
149,2618,2,5,5.1111,0,1,1,0.009138,0.00139646,495431,3.19553e+06,24955.3,99298,0,0
149,2482,4,8,7.64659,0,1,1,0.009186,0.00140202,495407,3.19551e+06,24955.1,99295,0,0
149,2620,4,11,5.45914,0,1,1,0.063004,0.00711217,468498,3.17724e+06,24907.1,96525,0,0
149,2560,2,9,4.51916,0,1,1,0.063094,0.00722314,468453,3.17689e+06,24904.7,96503,0,0
149,2484,6,5,5.34089,0,1,1,0.064454,0.00744704,467773,3.17617e+06,24901.4,96454,0,0
149,2622,1,5,4.56641,0,1,1,0.009148,0.00139788,495426,3.19553e+06,24955.3,99297,0,0
149,2486,4,12,5.90959,0,1,1,0.06455,0.00745443,467725,3.17615e+06,24901.3,96450,0,0
149,2624,1,8,4.0652,0,1,1,0.06302,0.00711344,468490,3.17724e+06,24907,96524,0,0
149,2488,8,16,7.80892,0,1,1,0.064806,0.00747395,467597,3.17608e+06,24901.1,96442,0,0
149,2626,9,6,6.05173,0,1,1,0.063128,0.00713046,468436,3.17718e+06,24906.8,96515,0,0
149,2490,3,5,4.54893,0,1,1,0.064836,0.00747821,467582,3.17607e+06,24901.1,96439,0,0
149,2628,3,6,6.45056,0,1,1,0.009184,0.00140393,495408,3.19551e+06,24955.1,99294,0,0
149,2492,1,5,4.62672,0,1,1,0.009196,0.00140347,495402,3.19551e+06,24955.1,99294,0,0
149,2630,11,7,6.55021,0,1,1,0.063282,0.00715298,468359,3.17711e+06,24906.4,96504,0,0
149,2494,16,8,7.9957,0,1,1,0.065092,0.00751819,467454,3.17594e+06,24900.4,96423,0,0
150,2504,2,5,5.1111,0,1,1,0.009216,0.00140666,495392,3.1955e+06,24955,99292,0,0
150,2564,6,14,7.1324,0,1,1,0.063262,0.00723651,468369,3.17684e+06,24904.6,96497,0,0
150,2639,3,7,6.54285,0,1,1,0.009226,0.00141006,495387,3.19549e+06,24954.9,99291,0,0
150,2506,4,11,5.45914,0,1,1,0.06518,0.00752502,467410,3.17592e+06,24900.4,96419,0,0
150,2566,4,8,7.64659,0,1,1,0.009166,0.00140099,495417,3.19552e+06,24955.2,99294,0,0
150,2641,3,5,4.54893,0,1,1,0.063312,0.00715724,468344,3.1771e+06,24906.3,96501,0,0
150,2508,1,5,4.56641,0,1,1,0.009226,0.00140809,495387,3.19549e+06,24954.9,99291,0,0
150,2568,6,5,5.34089,0,1,1,0.063322,0.00724652,468339,3.17681e+06,24904.4,96491,0,0
150,2510,1,8,4.0652,0,1,1,0.065196,0.00752629,467402,3.17592e+06,24900.4,96418,0,0
150,2570,4,12,5.90959,0,1,1,0.063418,0.00725391,468291,3.17679e+06,24904.4,96487,0,0
150,2512,9,6,6.05173,0,1,1,0.065304,0.00754331,467348,3.17586e+06,24900.1,96409,0,0
150,2572,8,16,7.80892,0,1,1,0.063674,0.00727343,468163,3.17673e+06,24904.2,96479,0,0
150,2514,3,6,6.45056,0,1,1,0.009262,0.00141414,495369,3.19547e+06,24954.7,99288,0,0
150,2574,1,5,4.62672,0,1,1,0.009176,0.00140244,495412,3.19551e+06,24955.1,99293,0,0
150,2516,11,7,6.55021,0,1,1,0.065458,0.00756582,467271,3.17579e+06,24899.7,96398,0,0
150,2576,2,9,4.51916,0,1,1,0.06371,0.00727626,468145,3.17672e+06,24904.2,96477,0,0
150,2578,16,8,7.9957,0,1,1,0.063966,0.00731624,468017,3.17659e+06,24903.6,96461,0,0
151,2525,3,7,6.54285,0,1,1,0.009304,0.00142027,495348,3.19546e+06,24954.6,99285,0,0
151,2645,6,14,7.1324,0,1,1,0.06348,0.00717062,468260,3.17705e+06,24906.2,96495,0,0
151,2588,6,5,5.34089,0,1,1,0.064026,0.00732625,467987,3.17656e+06,24903.4,96455,0,0
151,2527,2,9,4.51916,0,1,1,0.065494,0.00756865,467253,3.17578e+06,24899.7,96396,0,0
151,2647,4,8,7.64659,0,1,1,0.00929,0.00141962,495355,3.19546e+06,24954.6,99287,0,0
151,2590,2,5,5.1111,0,1,1,0.009196,0.00140563,495402,3.1955e+06,24955,99291,0,0
151,2649,4,12,5.90959,0,1,1,0.063576,0.007178,468212,3.17703e+06,24906.2,96491,0,0
151,2592,1,5,4.56641,0,1,1,0.009206,0.00140706,495397,3.1955e+06,24955,99290,0,0
151,2651,4,11,5.45914,0,1,1,0.063664,0.00718483,468168,3.17701e+06,24906.1,96487,0,0
151,2594,3,5,4.54893,0,1,1,0.064056,0.00733052,467972,3.17654e+06,24903.3,96452,0,0
151,2653,8,16,7.80892,0,1,1,0.06392,0.00720435,468040,3.17695e+06,24906,96479,0,0
151,2596,3,6,6.45056,0,1,1,0.009242,0.00141311,495379,3.19548e+06,24954.8,99287,0,0
151,2598,11,7,6.55021,0,1,1,0.06421,0.00735303,467895,3.17647e+06,24903,96441,0,0
151,2655,1,8,4.0652,0,1,1,0.063936,0.00720562,468032,3.17694e+06,24906,96478,0,0
151,2657,1,5,4.62672,0,1,1,0.0093,0.00142107,495350,3.19545e+06,24954.5,99286,0,0
151,2659,16,8,7.9957,0,1,1,0.064192,0.0072456,467904,3.17681e+06,24905.3,96462,0,0
151,2661,9,6,6.05173,0,1,1,0.0643,0.00726262,467850,3.17676e+06,24905,96453,0,0
152,2672,2,5,5.1111,0,1,1,0.00932,0.00142426,495340,3.19544e+06,24954.4,99284,0,0
152,2606,4,11,5.45914,0,1,1,0.064298,0.00735986,467851,3.17645e+06,24902.9,96437,0,0
152,2531,6,14,7.1324,0,1,1,0.065662,0.00758202,467169,3.17574e+06,24899.6,96390,0,0
152,2674,1,5,4.56641,0,1,1,0.00933,0.00142569,495335,3.19544e+06,24954.4,99283,0,0
152,2533,4,8,7.64659,0,1,1,0.009368,0.00142983,495316,3.19542e+06,24954.2,99281,0,0
152,2608,3,7,6.54285,0,1,1,0.009284,0.00141924,495358,3.19546e+06,24954.6,99284,0,0
152,2610,1,8,4.0652,0,1,1,0.064314,0.00736113,467843,3.17644e+06,24902.9,96436,0,0
152,2676,3,5,4.54893,0,1,1,0.06433,0.00726688,467835,3.17675e+06,24905,96450,0,0
152,2535,6,5,5.34089,0,1,1,0.065722,0.00759203,467139,3.17571e+06,24899.4,96384,0,0
152,2612,9,6,6.05173,0,1,1,0.064422,0.00737815,467789,3.17639e+06,24902.6,96427,0,0
152,2678,3,6,6.45056,0,1,1,0.009366,0.00143174,495317,3.19542e+06,24954.2,99280,0,0
152,2537,4,12,5.90959,0,1,1,0.065818,0.00759942,467091,3.17568e+06,24899.4,96380,0,0
152,2680,11,7,6.55021,0,1,1,0.064484,0.0072894,467758,3.17667e+06,24904.6,96439,0,0
152,2539,8,16,7.80892,0,1,1,0.066074,0.00761894,466963,3.17562e+06,24899.2,96372,0,0
152,2541,1,5,4.62672,0,1,1,0.009378,0.00143128,495311,3.19542e+06,24954.2,99280,0,0
152,2543,2,9,4.51916,0,1,1,0.06611,0.00762177,466945,3.17561e+06,24899.2,96370,0,0
152,2545,16,8,7.9957,0,1,1,0.066366,0.00766175,466817,3.17548e+06,24898.6,96354,0,0
153,2618,6,14,7.1324,0,1,1,0.06459,0.00739152,467705,3.17635e+06,24902.5,96421,0,0
153,2687,4,11,5.45914,0,1,1,0.064572,0.00729622,467714,3.17665e+06,24904.6,96435,0,0
153,2555,6,5,5.34089,0,1,1,0.066426,0.00767176,466787,3.17545e+06,24898.4,96348,0,0
153,2620,4,8,7.64659,0,1,1,0.009348,0.0014288,495326,3.19543e+06,24954.3,99280,0,0
153,2689,3,7,6.54285,0,1,1,0.009408,0.00143787,495296,3.1954e+06,24954,99277,0,0
153,2557,2,5,5.1111,0,1,1,0.009398,0.00143447,495301,3.19541e+06,24954.1,99278,0,0
153,2622,4,12,5.90959,0,1,1,0.064686,0.00739891,467657,3.17632e+06,24902.5,96417,0,0
153,2691,1,8,4.0652,0,1,1,0.064588,0.0072975,467706,3.17665e+06,24904.5,96434,0,0
153,2559,1,5,4.56641,0,1,1,0.009408,0.0014359,495296,3.19541e+06,24954.1,99277,0,0
153,2624,8,16,7.80892,0,1,1,0.064942,0.00741843,467529,3.17626e+06,24902.3,96409,0,0
153,2693,9,6,6.05173,0,1,1,0.064696,0.00731452,467652,3.17659e+06,24904.3,96425,0,0
153,2561,3,5,4.54893,0,1,1,0.066456,0.00767603,466772,3.17544e+06,24898.3,96345,0,0
153,2626,1,5,4.62672,0,1,1,0.009358,0.00143024,495321,3.19542e+06,24954.2,99279,0,0
153,2563,3,6,6.45056,0,1,1,0.009444,0.00144194,495278,3.19539e+06,24953.9,99274,0,0
153,2628,2,9,4.51916,0,1,1,0.064978,0.00742125,467511,3.17625e+06,24902.3,96407,0,0
153,2565,11,7,6.55021,0,1,1,0.06661,0.00769854,466695,3.17536e+06,24898,96334,0,0
153,2630,16,8,7.9957,0,1,1,0.065234,0.00746123,467383,3.17612e+06,24901.6,96391,0,0
154,2699,6,14,7.1324,0,1,1,0.064864,0.00732789,467568,3.17655e+06,24904.2,96419,0,0
154,2639,6,5,5.34089,0,1,1,0.065294,0.00747125,467353,3.17609e+06,24901.5,96385,0,0
154,2573,4,11,5.45914,0,1,1,0.066698,0.00770537,466651,3.17534e+06,24897.9,96330,0,0
154,2701,4,8,7.64659,0,1,1,0.009472,0.00144743,495264,3.19537e+06,24953.7,99273,0,0
154,2575,3,7,6.54285,0,1,1,0.009486,0.00144808,495257,3.19537e+06,24953.7,99271,0,0
154,2641,2,5,5.1111,0,1,1,0.009378,0.00143344,495311,3.19541e+06,24954.1,99277,0,0
154,2703,4,12,5.90959,0,1,1,0.06496,0.00733528,467520,3.17653e+06,24904.1,96415,0,0
154,2577,1,8,4.0652,0,1,1,0.066714,0.00770664,466643,3.17534e+06,24897.9,96329,0,0
154,2643,1,5,4.56641,0,1,1,0.009388,0.00143487,495306,3.19541e+06,24954.1,99276,0,0
154,2705,8,16,7.80892,0,1,1,0.065216,0.0073548,467392,3.17646e+06,24904,96407,0,0
154,2579,9,6,6.05173,0,1,1,0.066822,0.00772366,466589,3.17528e+06,24897.6,96320,0,0
154,2645,2,9,4.51916,0,1,1,0.06533,0.00747407,467335,3.17608e+06,24901.5,96383,0,0
154,2707,3,5,4.54893,0,1,1,0.065246,0.00735906,467377,3.17645e+06,24903.9,96404,0,0
154,2647,3,6,6.45056,0,1,1,0.009424,0.00144091,495288,3.19539e+06,24953.9,99273,0,0
154,2709,1,5,4.62672,0,1,1,0.009482,0.00144888,495259,3.19536e+06,24953.6,99272,0,0
154,2649,11,7,6.55021,0,1,1,0.065484,0.00749659,467258,3.17601e+06,24901.1,96372,0,0
154,2711,16,8,7.9957,0,1,1,0.065502,0.00739904,467249,3.17632e+06,24903.2,96388,0,0
155,2585,4,8,7.64659,0,1,1,0.00955,0.00145764,495225,3.19534e+06,24953.4,99267,0,0
155,2657,6,14,7.1324,0,1,1,0.065652,0.00750996,467174,3.17597e+06,24901,96366,0,0
155,2720,2,5,5.1111,0,1,1,0.009502,0.00145207,495249,3.19535e+06,24953.5,99270,0,0
155,2587,4,12,5.90959,0,1,1,0.066918,0.00773104,466541,3.17526e+06,24897.6,96316,0,0
155,2659,6,5,5.34089,0,1,1,0.065712,0.00751997,467144,3.17594e+06,24900.8,96360,0,0
155,2722,1,5,4.56641,0,1,1,0.009512,0.0014535,495244,3.19535e+06,24953.5,99269,0,0
155,2589,4,11,5.45914,0,1,1,0.067006,0.00773787,466497,3.17524e+06,24897.5,96312,0,0
155,2661,3,7,6.54285,0,1,1,0.009466,0.00144705,495267,3.19537e+06,24953.7,99270,0,0
155,2724,1,8,4.0652,0,1,1,0.065518,0.00740031,467241,3.17632e+06,24903.2,96387,0,0
155,2591,8,16,7.80892,0,1,1,0.067262,0.00775739,466369,3.17518e+06,24897.4,96304,0,0
155,2726,3,5,4.54893,0,1,1,0.065548,0.00740458,467226,3.17631e+06,24903.2,96384,0,0
155,2593,1,5,4.62672,0,1,1,0.00956,0.00145908,495220,3.19533e+06,24953.3,99266,0,0
155,2728,3,6,6.45056,0,1,1,0.009548,0.00145954,495226,3.19533e+06,24953.3,99266,0,0
155,2595,2,9,4.51916,0,1,1,0.067298,0.00776021,466351,3.17517e+06,24897.3,96302,0,0
155,2730,11,7,6.55021,0,1,1,0.065702,0.00742709,467149,3.17623e+06,24902.8,96373,0,0
155,2597,16,8,7.9957,0,1,1,0.067554,0.00780019,466223,3.17504e+06,24896.7,96286,0,0
155,2599,9,6,6.05173,0,1,1,0.067662,0.00781721,466169,3.17498e+06,24896.4,96277,0,0
156,2609,2,5,5.1111,0,1,1,0.00958,0.00146228,495210,3.19532e+06,24953.2,99264,0,0
156,2738,4,12,5.90959,0,1,1,0.065798,0.00743448,467101,3.17621e+06,24902.7,96369,0,0
156,2666,6,14,7.1324,0,1,1,0.06588,0.00753335,467060,3.17589e+06,24900.7,96354,0,0
156,2611,1,5,4.56641,0,1,1,0.00959,0.0014637,495205,3.19532e+06,24953.2,99263,0,0
156,2740,3,7,6.54285,0,1,1,0.00959,0.00146568,495205,3.19531e+06,24953.1,99263,0,0
156,2668,4,8,7.64659,0,1,1,0.00953,0.00145661,495235,3.19534e+06,24953.4,99266,0,0
156,2613,9,6,6.05173,0,1,1,0.06777,0.00783423,466115,3.17493e+06,24896.2,96268,0,0
156,2742,1,8,4.0652,0,1,1,0.065814,0.00743575,467093,3.17621e+06,24902.7,96368,0,0
156,2670,6,5,5.34089,0,1,1,0.06594,0.00754336,467030,3.17586e+06,24900.6,96348,0,0
156,2615,3,6,6.45056,0,1,1,0.009626,0.00146975,495187,3.1953e+06,24953,99260,0,0
156,2744,3,5,4.54893,0,1,1,0.065844,0.00744001,467078,3.17619e+06,24902.7,96365,0,0
156,2672,4,11,5.45914,0,1,1,0.066028,0.00755019,466986,3.17584e+06,24900.5,96344,0,0
156,2617,11,7,6.55021,0,1,1,0.067924,0.00785675,466038,3.17486e+06,24895.8,96257,0,0
156,2674,8,16,7.80892,0,1,1,0.066284,0.00756971,466858,3.17578e+06,24900.4,96336,0,0
156,2676,1,5,4.62672,0,1,1,0.00954,0.00145805,495230,3.19533e+06,24953.3,99265,0,0
156,2678,2,9,4.51916,0,1,1,0.06632,0.00757253,466840,3.17577e+06,24900.3,96334,0,0
156,2680,16,8,7.9957,0,1,1,0.066576,0.00761251,466712,3.17564e+06,24899.7,96318,0,0
157,2750,6,14,7.1324,0,1,1,0.066012,0.00745339,466994,3.17615e+06,24902.6,96359,0,0
157,2624,3,7,6.54285,0,1,1,0.009668,0.00147589,495166,3.19528e+06,24952.8,99257,0,0
157,2690,6,5,5.34089,0,1,1,0.066636,0.00762253,466682,3.17561e+06,24899.5,96312,0,0
157,2752,4,8,7.64659,0,1,1,0.009654,0.00147524,495173,3.19528e+06,24952.8,99259,0,0
157,2626,9,6,6.05173,0,1,1,0.068032,0.00787377,465984,3.1748e+06,24895.5,96248,0,0
157,2692,2,5,5.1111,0,1,1,0.00956,0.00146125,495220,3.19532e+06,24953.2,99263,0,0
157,2754,4,12,5.90959,0,1,1,0.066108,0.00746077,466946,3.17613e+06,24902.5,96355,0,0
157,2694,1,5,4.56641,0,1,1,0.00957,0.00146267,495215,3.19532e+06,24953.2,99262,0,0
157,2756,4,11,5.45914,0,1,1,0.066196,0.0074676,466902,3.1761e+06,24902.4,96351,0,0
157,2696,2,9,4.51916,0,1,1,0.066672,0.00762535,466664,3.1756e+06,24899.5,96310,0,0
157,2758,8,16,7.80892,0,1,1,0.066452,0.00748712,466774,3.17604e+06,24902.3,96343,0,0
157,2698,3,6,6.45056,0,1,1,0.009606,0.00146872,495197,3.1953e+06,24953,99259,0,0
157,2760,1,8,4.0652,0,1,1,0.066468,0.00748839,466766,3.17604e+06,24902.3,96342,0,0
157,2700,11,7,6.55021,0,1,1,0.066826,0.00764787,466587,3.17553e+06,24899.2,96299,0,0
157,2762,3,5,4.54893,0,1,1,0.066498,0.00749266,466751,3.17602e+06,24902.2,96339,0,0
157,2764,1,5,4.62672,0,1,1,0.009664,0.00147668,495168,3.19527e+06,24952.7,99258,0,0
157,2766,16,8,7.9957,0,1,1,0.066754,0.00753263,466623,3.1759e+06,24901.6,96323,0,0
158,2777,2,5,5.1111,0,1,1,0.009684,0.00147988,495158,3.19526e+06,24952.6,99256,0,0
158,2708,6,5,5.34089,0,1,1,0.066886,0.00765788,466557,3.17549e+06,24899,96293,0,0
158,2630,6,14,7.1324,0,1,1,0.0682,0.00788714,465900,3.17476e+06,24895.4,96242,0,0
158,2710,3,7,6.54285,0,1,1,0.009648,0.00147485,495176,3.19528e+06,24952.8,99256,0,0
158,2779,4,11,5.45914,0,1,1,0.066842,0.00753946,466579,3.17587e+06,24901.5,96319,0,0
158,2632,4,8,7.64659,0,1,1,0.009732,0.00148544,495134,3.19525e+06,24952.5,99253,0,0
158,2712,9,6,6.05173,0,1,1,0.066994,0.0076749,466503,3.17544e+06,24898.7,96284,0,0
158,2634,4,12,5.90959,0,1,1,0.068296,0.00789453,465852,3.17474e+06,24895.4,96238,0,0
158,2781,1,5,4.56641,0,1,1,0.009694,0.0014813,495153,3.19526e+06,24952.6,99255,0,0
158,2636,8,16,7.80892,0,1,1,0.068552,0.00791405,465724,3.17468e+06,24895.2,96230,0,0
158,2783,1,8,4.0652,0,1,1,0.066858,0.00754073,466571,3.17587e+06,24901.5,96318,0,0
158,2638,1,5,4.62672,0,1,1,0.009742,0.00148689,495129,3.19524e+06,24952.4,99252,0,0
158,2785,3,5,4.54893,0,1,1,0.066888,0.00754499,466556,3.17586e+06,24901.4,96315,0,0
158,2640,2,9,4.51916,0,1,1,0.068588,0.00791688,465706,3.17467e+06,24895.2,96228,0,0
158,2787,3,6,6.45056,0,1,1,0.00973,0.00148735,495135,3.19524e+06,24952.4,99252,0,0
158,2642,16,8,7.9957,0,1,1,0.068844,0.00795686,465578,3.17454e+06,24894.5,96212,0,0
158,2789,11,7,6.55021,0,1,1,0.067042,0.00756751,466479,3.17578e+06,24901.1,96304,0,0
159,2798,4,11,5.45914,0,1,1,0.06713,0.00757433,466435,3.17576e+06,24901,96300,0,0
159,2717,6,14,7.1324,0,1,1,0.067162,0.00768827,466419,3.1754e+06,24898.6,96278,0,0
159,2651,6,5,5.34089,0,1,1,0.068904,0.00796687,465548,3.17451e+06,24894.4,96206,0,0
159,2800,3,7,6.54285,0,1,1,0.009772,0.00149349,495114,3.19522e+06,24952.2,99249,0,0
159,2719,4,8,7.64659,0,1,1,0.009712,0.00148441,495144,3.19525e+06,24952.5,99252,0,0
159,2653,2,5,5.1111,0,1,1,0.009762,0.00149008,495119,3.19523e+06,24952.3,99250,0,0
159,2802,1,8,4.0652,0,1,1,0.067146,0.0075756,466427,3.17576e+06,24901,96299,0,0
159,2721,4,12,5.90959,0,1,1,0.067258,0.00769566,466371,3.17537e+06,24898.6,96274,0,0
159,2655,1,5,4.56641,0,1,1,0.009772,0.00149151,495114,3.19523e+06,24952.3,99249,0,0
159,2804,3,5,4.54893,0,1,1,0.067176,0.00757987,466412,3.17574e+06,24900.9,96296,0,0
159,2723,8,16,7.80892,0,1,1,0.067514,0.00771518,466243,3.17531e+06,24898.4,96266,0,0
159,2657,9,6,6.05173,0,1,1,0.069012,0.00798389,465494,3.17445e+06,24894.1,96197,0,0
159,2725,1,5,4.62672,0,1,1,0.009722,0.00148586,495139,3.19525e+06,24952.5,99251,0,0
159,2659,3,6,6.45056,0,1,1,0.009808,0.00149756,495096,3.19521e+06,24952.1,99246,0,0
159,2727,2,9,4.51916,0,1,1,0.06755,0.00771801,466225,3.1753e+06,24898.4,96264,0,0
159,2661,11,7,6.55021,0,1,1,0.069166,0.00800641,465417,3.17438e+06,24893.8,96186,0,0
159,2729,16,8,7.9957,0,1,1,0.067806,0.00775799,466097,3.17517e+06,24897.7,96248,0,0
160,2738,6,5,5.34089,0,1,1,0.067866,0.007768,466067,3.17514e+06,24897.6,96242,0,0
160,2810,6,14,7.1324,0,1,1,0.067344,0.00759324,466328,3.1757e+06,24900.8,96290,0,0
160,2669,3,7,6.54285,0,1,1,0.00985,0.00150369,495075,3.19519e+06,24951.9,99243,0,0
160,2740,2,5,5.1111,0,1,1,0.009742,0.00148905,495129,3.19524e+06,24952.4,99249,0,0
160,2671,3,5,4.54893,0,1,1,0.069196,0.00801067,465402,3.17437e+06,24893.7,96183,0,0
160,2812,4,8,7.64659,0,1,1,0.009836,0.00150304,495082,3.19519e+06,24951.9,99245,0,0
160,2742,1,5,4.56641,0,1,1,0.009752,0.00149048,495124,3.19523e+06,24952.3,99248,0,0
160,2814,4,12,5.90959,0,1,1,0.06744,0.00760063,466280,3.17568e+06,24900.8,96286,0,0
160,2744,9,6,6.05173,0,1,1,0.067974,0.00778502,466013,3.17509e+06,24897.3,96233,0,0
160,2816,4,11,5.45914,0,1,1,0.067528,0.00760745,466236,3.17566e+06,24900.7,96282,0,0
160,2746,3,6,6.45056,0,1,1,0.009788,0.00149653,495106,3.19521e+06,24952.1,99245,0,0
160,2818,8,16,7.80892,0,1,1,0.067784,0.00762698,466108,3.17559e+06,24900.6,96274,0,0
160,2748,11,7,6.55021,0,1,1,0.068128,0.00780754,465936,3.17502e+06,24896.9,96222,0,0
160,2820,1,8,4.0652,0,1,1,0.0678,0.00762825,466100,3.17559e+06,24900.6,96273,0,0
160,2822,1,5,4.62672,0,1,1,0.009846,0.00150449,495077,3.19519e+06,24951.9,99244,0,0
160,2824,2,9,4.51916,0,1,1,0.067836,0.00763107,466082,3.17558e+06,24900.5,96271,0,0
160,2826,16,8,7.9957,0,1,1,0.068092,0.00767105,465954,3.17545e+06,24899.9,96255,0,0
161,2675,6,14,7.1324,0,1,1,0.069364,0.00802404,465318,3.17432e+06,24893.6,96177,0,0
161,2756,3,7,6.54285,0,1,1,0.00983,0.00150266,495085,3.19519e+06,24951.9,99242,0,0
161,2837,6,5,5.34089,0,1,1,0.068152,0.00768106,465924,3.17542e+06,24899.7,96249,0,0
161,2677,4,8,7.64659,0,1,1,0.009914,0.00151325,495043,3.19516e+06,24951.6,99239,0,0
161,2758,3,5,4.54893,0,1,1,0.068158,0.0078118,465921,3.175e+06,24896.9,96219,0,0
161,2839,2,5,5.1111,0,1,1,0.009866,0.00150768,495067,3.19518e+06,24951.8,99242,0,0
161,2679,4,12,5.90959,0,1,1,0.06946,0.00803143,465270,3.1743e+06,24893.5,96173,0,0
161,2841,1,5,4.56641,0,1,1,0.009876,0.00150911,495062,3.19517e+06,24951.7,99241,0,0
161,2843,2,9,4.51916,0,1,1,0.068188,0.00768389,465906,3.17541e+06,24899.7,96247,0,0
161,2681,4,11,5.45914,0,1,1,0.069548,0.00803826,465226,3.17428e+06,24893.5,96169,0,0
161,2845,3,6,6.45056,0,1,1,0.009912,0.00151516,495044,3.19515e+06,24951.5,99238,0,0
161,2683,8,16,7.80892,0,1,1,0.069804,0.00805778,465098,3.17422e+06,24893.3,96161,0,0
161,2847,11,7,6.55021,0,1,1,0.068342,0.0077064,465829,3.17534e+06,24899.4,96236,0,0
161,2685,1,8,4.0652,0,1,1,0.06982,0.00805905,465090,3.17421e+06,24893.3,96160,0,0
161,2687,1,5,4.62672,0,1,1,0.009924,0.0015147,495038,3.19515e+06,24951.5,99238,0,0
161,2689,16,8,7.9957,0,1,1,0.070076,0.00809903,464962,3.17408e+06,24892.7,96144,0,0
161,2691,9,6,6.05173,0,1,1,0.070184,0.00811605,464908,3.17403e+06,24892.4,96135,0,0
162,2855,6,5,5.34089,0,1,1,0.068402,0.00771642,465799,3.17531e+06,24899.2,96230,0,0
162,2702,2,5,5.1111,0,1,1,0.009944,0.00151789,495028,3.19514e+06,24951.4,99236,0,0
162,2762,6,14,7.1324,0,1,1,0.068326,0.00782517,465837,3.17496e+06,24896.8,96213,0,0
162,2857,3,7,6.54285,0,1,1,0.009954,0.00152129,495023,3.19513e+06,24951.3,99235,0,0
162,2764,4,8,7.64659,0,1,1,0.009894,0.00151222,495053,3.19516e+06,24951.6,99238,0,0
162,2704,1,5,4.56641,0,1,1,0.009954,0.00151932,495023,3.19514e+06,24951.4,99235,0,0
162,2859,2,9,4.51916,0,1,1,0.068438,0.00771924,465781,3.1753e+06,24899.2,96228,0,0
162,2766,4,12,5.90959,0,1,1,0.068422,0.00783256,465789,3.17494e+06,24896.7,96209,0,0
162,2706,3,5,4.54893,0,1,1,0.070214,0.00812031,464893,3.17402e+06,24892.3,96132,0,0
162,2768,4,11,5.45914,0,1,1,0.06851,0.00783939,465745,3.17491e+06,24896.7,96205,0,0
162,2708,3,6,6.45056,0,1,1,0.00999,0.00152537,495005,3.19512e+06,24951.2,99232,0,0
162,2770,8,16,7.80892,0,1,1,0.068766,0.00785891,465617,3.17485e+06,24896.5,96197,0,0
162,2710,11,7,6.55021,0,1,1,0.070368,0.00814283,464816,3.17394e+06,24892,96121,0,0
